resume_id,intersection_type,expected_effect,actual_intersection_effect,interaction_effect
R016,name+city,-0.0016289999999999,-0.001541,8.799999999990001e-05
R017,name+city,0.0012729999999999,0.0015639999999999,0.000291
R018,name+city,-0.001317,0.0002179999999999,0.0015349999999999
R019,name+city,0.0017160000000001,0.001766,4.999999999989995e-05
R020,name+city,-0.003556999999999948,-0.002695,0.0008619999999999479
R021,name+city,0.0029890000000000003,0.0027939999999999,-0.00019500000000010047
R022,name+city,-0.0025219999999998,-0.0025279999999999,-6.000000000100109e-06
R023,name+city,-0.0115709999999999,-0.0073849999999999,0.0041860000000000005
R024,name+city,-0.0014970000000000077,-0.001567,-6.999999999999238e-05
R025,name+city,0.0025719999999999,0.002692,0.00012000000000010006
R026,name+city,-0.0016510000000000001,-0.001264,0.0003870000000000002
R027,name+city,0.0008290000000000001,0.001666,0.0008369999999999999
R028,name+city,0.004412000000000029,0.004411,-1.0000000000287557e-06
R029,name+city,0.0042539999999999,0.002437,-0.0018169999999999003
R030,name+city,-0.0009649999999999,-0.000865,9.999999999989997e-05
R031,name+city,0.0024449999999999,0.0009989999999999,-0.001446
R032,name+city,-0.0068989999999998,-0.0063249999999999,0.0005739999999999001
R033,name+city,-0.0045179999999998,-0.0038989999999999,0.0006189999999999
R034,name+city,0.0020039999999999,0.002,-3.999999999899917e-06
R035,name+city,0.0012510000000001,0.001831,0.0005799999999999
R036,name+city,-0.00091800000000004,-0.001197,-0.00027899999999995994
R037,name+city,-0.0012000000000000999,-0.001111,8.900000000009985e-05
R038,name+city,0.0016739999999998,0.0017849999999999,0.00011100000000009995
R039,name+city,0.0016449999999998,0.0013079999999999,-0.0003369999999999001
R040,name+city,-0.004006,-0.0035359999999999,0.0004700000000001001
R041,name+city,0.0006519999999999118,0.000648,-3.999999999911735e-06
R042,name+city,-0.00237,-0.0026309999999999,-0.00026099999999989977
R043,name+city,0.0011909999999999,0.001101,-8.999999999990006e-05
R044,name+city,-0.00033399999999989997,-0.0001789999999999,0.00015499999999999997
R045,name+city,0.0017529999999999,-9.700000000001374e-05,-0.0018499999999999138
R046,name+city,-0.0008029999999999999,-0.0007379999999999,6.500000000009992e-05
R047,name+city,-0.007402,-0.00426,0.003142
R048,name+city,-0.0005900000000000002,-0.0021919999999999,-0.0016019999999999
R049,name+city,-0.0013799999999998002,-0.0015109999999999,-0.0001310000000000998
R050,name+city,0.001452,0.0014069999999999,-4.5000000000099865e-05
R051,name+city,0.0018019999999999998,0.001724,-7.799999999999973e-05
R052,name+city,-0.0025249999999998997,-0.0023709999999999,0.00015399999999999962
R053,name+city,-0.0007670000000001998,-7.2000000000072e-05,0.0006950000000001278
R054,name+city,0.00101199999999988,0.0004419999999999,-0.00056999999999998
R055,name+city,-0.0015470000000000002,-0.001083,0.0004640000000000002
R056,name+city,-0.005491,-0.0060739999999999,-0.0005829999999998996
R057,name+city,0.0047859999999999,0.0048799999999999,9.400000000000033e-05
R058,name+city,-0.0017339999999999999,-0.0027409999999999,-0.0010069999999999003
R059,name+city,-0.00023000000000003503,-0.000403,-0.00017299999999996496
R060,name+city,-0.0002039999999999,-0.000143,6.09999999999e-05
R061,name+city,0.0003589999999998,0.0003619999999999,3.000000000099982e-06
R062,name+city,-7.100000000002551e-05,7.20000000000165e-05,0.00014300000000004202
R063,name+city,0.0009489999999999,0.0007359999999999,-0.00021299999999999997
R064,name+city,-0.0051479999999998,-0.0028179999999999,0.0023299999999999003
R065,name+city,-0.0008800000000000001,-0.0014889999999999,-0.0006089999999998998
R066,name+city,0.0037489999999999,0.0036649999999999,-8.399999999999987e-05
R067,name+city,-0.0106719999999999,-0.008565,0.0021069999999999006
R068,name+city,-0.0012019999999998,-0.001142,5.9999999999800014e-05
R069,name+city,-0.000675,-0.000709,-3.399999999999996e-05
R070,name+city,-0.0038900000000000002,-0.003345,0.0005450000000000003
R071,name+city,-0.0016329999999999002,-0.0015229999999999,0.00011000000000000007
R072,name+city,0.0084849999999998,0.0051059999999999,-0.0033789999999999003
R073,name+city,0.0009739999999999001,0.0013739999999999,0.00039999999999999996
R074,name+city,0.0008060000000001,0.000792,-1.4000000000100087e-05
R075,name+city,0.0026159999999998,0.0013019999999999,-0.0013139999999998999
R076,name+city,0.001847,0.0020549999999999,0.0002079999999998999
R077,name+city,-0.0091019999999999,-0.007126,0.0019759999999998997
R078,name+city,0.0033639999999998003,0.003511,0.0001470000000001995
R079,name+city,0.0017739999999998998,0.001514,-0.00025999999999989985
R080,name+city,-0.00044100000000009995,-0.000412,2.9000000000099964e-05
R081,name+city,0.0032739999999999003,0.001375,-0.0018989999999999003
R082,name+city,0.0019929999999999,-0.0002449999999999,-0.0022379999999997996
R083,name+city,-0.0035539999999998156,-0.0029009999999999,0.0006529999999999154
R084,name+city,-0.0019659999999999,-0.001778,0.00018799999999990005
R085,name+city,-0.0009429999999998845,-0.000922,2.09999999998845e-05
R086,name+city,-0.0018250000000001004,-0.001174,0.0006510000000001005
R087,name+city,0.0008220000000001001,0.000823,9.99999999899844e-07
R088,name+city,0.0003540000000000455,0.000264,-9.00000000000455e-05
R089,name+city,-0.0016689999999999002,-0.001643,2.5999999999900235e-05
R090,name+city,-0.0012070000000001,-0.000698,0.0005090000000000999
R091,name+city,-0.0061529999999999,-0.004565,0.0015879999999999003
R092,name+city,0.0005239999999999999,0.000554,3.000000000000008e-05
R093,name+city,0.0012589999999998,0.001037,-0.00022199999999980005
R094,name+city,-0.0003939999999998137,-0.0005669999999999,-0.00017300000000008633
R095,name+city,0.0033659999999999003,2.9000000000001247e-05,-0.003336999999999899
R096,name+city,-0.00895,-0.010618,-0.001668000000000001
R097,name+city,0.00016399999999987448,0.0002019999999999,3.8000000000025535e-05
R098,name+city,-0.003344999999999929,-0.0031609999999999,0.0001840000000000292
R099,name+city,0.0010499999999999002,0.001399,0.0003490000000000999
R100,name+city,-0.0012889999999998,-0.001016,0.0002729999999998001
R101,name+city,0.0007130000000001003,-0.0001189999999999,-0.0008320000000000003
R102,name+city,0.0009309999999999,0.001112,0.00018100000000009992
R103,name+city,0.0025239999999998996,0.002519,-4.999999999899616e-06
R104,name+city,-0.0132399999999998,-0.00789,0.005349999999999801
R105,name+city,0.0007680000000001,0.000649,-0.00011900000000010004
R106,name+city,-0.0053519999999999,-0.0019609999999999,0.0033910000000000004
R107,name+city,-0.006339999999999801,-0.0085779999999999,-0.0022380000000000993
R108,name+city,-0.004514,-0.003319,0.0011949999999999999
R109,name+city,-0.002477,-0.002352,0.0001250000000000001
R110,name+city,-0.0071839999999999005,-0.0036599999999999,0.0035240000000000007
R111,name+city,-0.000178,-0.000163,1.4999999999999985e-05
R112,name+city,-0.0014039999999999999,-0.001847,-0.00044300000000000003
R113,name+city,0.00197,0.001479,-0.0004909999999999999
R114,name+city,-0.0016649999999999,-0.001545,0.00011999999999990013
R115,name+city,0.0039509999999999,0.001842,-0.0021089999999999
R116,name+city,0.00804,0.004962,-0.003078
R117,name+city,-0.001768,-0.0021299999999999,-0.00036199999999990016
R118,name+city,-0.00057,-0.0006509999999999,-8.099999999990005e-05
R119,name+city,-0.003069,-0.003332,-0.0002629999999999998
R120,name+city,0.001382,0.0009669999999999,-0.00041500000000009997
R121,name+city,0.0004679999999999343,0.0003849999999999,-8.300000000003427e-05
R122,name+city,-0.00034599999999999995,-0.001666,-0.00132
R123,name+city,-0.0002220000000000025,-0.000223,-9.999999999975035e-07
R124,name+city,-0.00027100000000009994,-0.000261,1.0000000000099935e-05
R125,name+city,-0.0035429999999997998,-0.0025099999999999,0.0010329999999998999
R126,name+city,-0.006352,-0.008114,-0.0017619999999999997
R127,name+city,-0.00014799999999990006,-0.000286,-0.00013800000000009996
R128,name+city,-0.0055529999999999,-0.003251,0.0023019999999999
R129,name+city,-0.000561,-0.0005999999999999,-3.899999999990001e-05
R130,name+city,-0.001873,-0.0018409999999999,3.200000000010009e-05
R131,name+city,0.004442000000000001,0.004511,6.899999999999962e-05
R132,name+city,-0.0085789999999997,-0.0070009999999999,0.0015779999999998
R133,name+city,0.0043749999999999,0.004498,0.00012300000000010046
R134,name+city,-0.0009230000000001002,-0.000726,0.0001970000000001002
R135,name+city,0.0011699999999998999,0.001085,-8.499999999989983e-05
R136,name+city,0.0004009999999999825,-4.000000000004e-05,-0.0004410000000000225
R137,name+city,0.0037210000000000225,0.0037640000000001,4.30000000000777e-05
R138,name+city,-1.90000000001001e-05,0.0001289999999999,0.0001480000000000001
R139,name+city,-0.003269,-0.001852,0.0014170000000000003
R140,name+city,-0.0009649999999999999,-0.001123,-0.00015800000000000015
R141,name+city,-0.0006790000000001,-0.000554,0.00012500000000009997
R142,name+city,-0.0040119999999998,-0.004784,-0.0007720000000002005
R143,name+city,0.0020680000000000004,0.0020679999999999,-1.0018028073766061e-16
R144,name+city,-0.0010440000000000308,-0.0014569999999999,-0.0004129999999998692
R145,name+city,0.00030399999999990005,0.0006809999999999,0.00037699999999999995
R146,name+city,0.00023500000000001823,0.000275,3.999999999998178e-05
R147,name+city,-0.0034399999999999,-0.003248,0.00019199999999990015
R148,name+city,0.0060769999999999,0.0039719999999999,-0.002105
R149,name+city,-0.0019819999999999,-0.001861,0.00012099999999990005
R150,name+city,-0.001626000000000016,-0.000214,0.001412000000000016
R151,name+city,0.0005329999999999,0.0006179999999999,8.5e-05
R152,name+city,0.0019449999999998,0.002346,0.0004010000000002
R153,name+city,-0.0061389999999999,-0.004151,0.0019879999999998996
R154,name+city,-0.0014069999999998999,-0.0020879999999999,-0.000681
R155,name+city,-0.0046139999999999,-0.002766,0.0018479999999999005
R156,name+city,-0.000648,-0.0005769999999999,7.100000000010006e-05
R157,name+city,-0.0005459999999999001,-0.000572,-2.6000000000099945e-05
R158,name+city,-0.0015400000000001,-0.001531,9.000000000100074e-06
R159,name+city,-0.007534000000000001,-0.006938,0.000596000000000001
R160,name+city,0.00011099999999999999,0.000117,6.00000000000001e-06
R161,name+city,0.0011439999999998999,0.0011419999999999,-1.9999999999998318e-06
R162,name+city,0.00040399999999999995,0.0003179999999999,-8.600000000009994e-05
R163,name+city,-0.0009339999999998,-0.000589,0.0003449999999998
R164,name+city,0.0047389999999999,0.0035029999999999,-0.0012360000000000006
R165,name+city,0.000926,0.000605,-0.000321
R166,name+city,-0.006858999999999799,-0.0052989999999999,0.0015599999999998991
R167,name+city,0.0013929999999999997,0.001381,-1.1999999999999641e-05
R168,name+city,-0.0070569999999997995,-0.003962,0.0030949999999997993
R169,name+city,-0.0054879999999998,-0.0047679999999999,0.0007199999999999004
R170,name+city,-0.00032100000000009996,-0.0003819999999999,-6.099999999980004e-05
R171,name+city,-0.006921,-0.0017989999999999,0.0051220000000001
R172,name+city,-0.000737,-0.000122,0.000615
R173,name+city,3.3999999999899996e-05,0.0001769999999999,0.000143
R174,name+city,0.0007700000000000428,0.000929,0.00015899999999995724
R175,name+city,0.000469,0.000271,-0.00019800000000000004
R176,name+city,-0.0019670000000001,-0.00237,-0.00040299999999989997
R177,name+city,-3.999999999899998e-06,0.000118,0.0001219999999999
R178,name+city,0.0006099999999997999,0.0006469999999999,3.7000000000100104e-05
R179,name+city,0.0020019999999998997,0.002089,8.700000000010045e-05
R180,name+city,-0.0031089999999998003,-0.0055049999999999,-0.0023960000000000994
R181,name+city,0.001426,0.0012769999999999,-0.0001490000000001
R182,name+city,-0.0117049999999998,-0.0055919999999999,0.006112999999999901
R183,name+city,-0.007005,-0.003491,0.0035139999999999998
R184,name+city,0.00023799999999999998,5.700000000002925e-05,-0.00018099999999997074
R185,name+city,-0.0041609999999999,-0.001583,0.0025779999999999
R186,name+city,0.0049399999999999,0.0036149999999999,-0.0013250000000000002
R187,name+city,0.0020309999999998,0.001782,-0.00024899999999979995
R188,name+city,-0.0003879999999998999,-0.0004809999999999,-9.300000000000009e-05
R189,name+city,0.0041399999999999,0.0039159999999999,-0.00022400000000000024
R190,name+city,0.0021699999999999,0.002132,-3.799999999989966e-05
R191,name+city,7.699999999999997e-05,4.799999999999249e-05,-2.900000000000748e-05
R192,name+city,-0.0080129999999998,-0.0072419999999999,0.0007709999999998994
R193,name+city,0.0001329999999998999,-0.002033,-0.0021659999999998998
R194,name+city,-0.0044929999999998,-0.0046389999999999,-0.00014600000000010004
R195,name+city,-0.0019789999999998997,-0.0037319999999999,-0.0017530000000000002
R196,name+city,0.0011729999999999,-0.0007669999999999,-0.0019399999999998
R197,name+city,0.012352,0.0080739999999999,-0.004278000000000099
R198,name+city,0.0007279999999999255,0.000782,5.4000000000074496e-05
R199,name+city,-0.00024799999999996526,1.2000000000012e-05,0.00025999999999997726
R200,name+city,0.0052389999999998,0.0035999999999999,-0.0016389999999999
